Column,2023_value,2024_best_match,Similarity_Score
Facility Name,St Johns Episcopal Hospital So Shore,ST JOHNS EPISCOPAL HOSPITAL SO SHORE,100.0
Facility Name,Margaretville Hospital,MARGARETVILLE HOSPITAL,100.0
Facility Name,St. Mary's Healthcare,ST. MARY'S HEALTHCARE,100.0
Facility Name,Cohen Children's Medical Center,COHEN'S CHILDREN MEDICAL CENTER W/ LIJ,87.87878787878788
Facility Name,Long Island Jewish Medical Center,LONG ISLAND JEWISH MEDICAL CENTER,100.0
Facility Name,Mount Sinai South Nassau,MOUNT SINAI SOUTH NASSAU,100.0
Facility Name,Lewis County General Hospital,LEWIS COUNTY GENERAL HOSPITAL,100.0
Facility Name,Wyckoff Heights Medical Center,WYCKOFF HEIGHTS MEDICAL CENTER,100.0
Facility Name,St. Joseph's MC-St. Vincent's Westchester Division,ST. JOSEPH'S MC-ST. VINCENT'S WESTCHESTER DIVISION,100.0
Facility Name,Richmond University Medical Center,RICHMOND UNIVERSITY MEDICAL CENTER,100.0
Facility Name,Ellis Hospital - Bellevue Woman's Care Center Division,ELLIS HOSPITAL - BELLEVUE WOMAN'S CARE CENTER DIVISION,100.0
Facility Name,Northern Westchester Hospital,NORTHERN WESTCHESTER HOSPITAL,100.0
Facility Name,Huntington Hospital,HUNTINGTON HOSPITAL,100.0
Facility Name,Glens Falls Hospital,GLENS FALLS HOSPITAL,100.0
Facility Name,St. Francis Hospital & Heart Center,ST. FRANCIS HOSPITAL & HEART CENTER,100.0
Facility Name,Our Lady of Lourdes Memorial Hospital,OUR LADY OF LOURDES MEMORIAL HOSPITAL,100.0
Facility Name,Rochester General Hospital,ROCHESTER GENERAL HOSPITAL,100.0
Facility Name,"Rome Memorial Hospital, Inc","ROME MEMORIAL HOSPITAL, INC",100.0
Facility Name,Cuba Memorial Hospital Inc,CUBA MEMORIAL HOSPITAL INC,100.0
Facility Name,Millard Fillmore Suburban Hospital,MILLARD FILLMORE SUBURBAN HOSPITAL,100.0
Facility Name,Ellenville Regional Hospital,ELLENVILLE REGIONAL HOSPITAL,100.0
Facility Name,Adirondack Medical Center-Saranac Lake Site,ADIRONDACK MEDICAL CENTER-SARANAC LAKE SITE,100.0
Facility Name,John R. Oishei Children's Hospital,JOHN R. OISHEI CHILDREN'S HOSPITAL,100.0
Facility Name,Buffalo General Medical Center,BUFFALO GENERAL MEDICAL CENTER,100.0
Facility Name,Medina Memorial Hospital,MEDINA MEMORIAL HOSPITAL,100.0
Facility Name,Good Samaritan Hospital Medical Center,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,100.0
Facility Name,St Catherine of Siena Hospital,ST CATHERINE OF SIENA HOSPITAL,100.0
Facility Name,St. Joseph Hospital,ST. JOSEPH HOSPITAL,100.0
Facility Name,Mercy Hospital,MERCY HOSPITAL,100.0
Facility Name,"River Hospital, Inc.","RIVER HOSPITAL, INC.",100.0
Facility Name,Samaritan Medical Center,SAMARITAN MEDICAL CENTER,100.0
Facility Name,Erie County Medical Center,ERIE COUNTY MEDICAL CENTER,100.0
Facility Name,Eastern Niagara Hospital - Lockport Division,CROUSE HOSPITAL - COMMONWEALTH DIVISION,60.75949367088608
Facility Name,The University of Vermont Health Network - Alice Hyde Medical Center,THE UNIVERSITY OF VERMONT HEALTH NETWORK - ALICE HYDE MEDICAL CENTER,100.0
Facility Name,The University of Vermont Health Network - Champlain Valley Physicians Hospital,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,100.0
Facility Name,Claxton-Hepburn Medical Center,CLAXTON-HEPBURN MEDICAL CENTER,100.0
Facility Name,The University of Vermont Health Network - Elizabethtown Community Hospital,THE UNIVERSITY OF VERMONT HEALTH NETWORK - ELIZABETHTOWN COMMUNITY HOSPITAL,100.0
Facility Name,St. Joseph's Hospital Health Center,ST. JOSEPH'S HOSPITAL HEALTH CENTER,100.0
Facility Name,SBH Health System,SBH HEALTH SYSTEM,100.0
Facility Name,St. Charles Hospital,ST. CHARLES HOSPITAL,100.0
Facility Name,Brookdale Hospital Medical Center,BROOKDALE HOSPITAL MEDICAL CENTER,100.0
Facility Name,Kingsbrook Jewish Medical Center,LONG ISLAND JEWISH MEDICAL CENTER,76.92307692307692
Facility Name,Interfaith Medical Center,INTERFAITH MEDICAL CENTER,100.0
Facility Name,St. Peter's Addiction Recovery Center,ST. PETER'S ADDICTION RECOVERY CENTER,100.0
Facility Name,Sunnyview Hospital and Rehabilitation Center,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,100.0
Facility Name,Wynn Hospital,WYNN HOSPITAL,100.0
Facility Name,St. Peter's Hospital,ST. PETER'S HOSPITAL,100.0
Facility Name,Samaritan Hospital,SAMARITAN HOSPITAL,100.0
Facility Name,"Lockport Memorial Hospital, a Campus of Mount St Mary`s","LOCKPORT MEMORIAL HOSPITAL, A CAMPUS OF MOUNT ST MARY'S",100.0
Facility Name,St. Peter's Hospital - SPARC,ST. PETER'S HOSPITAL - SPARC,100.0
Age Group,50 to 69,50-69,66.66666666666667
Age Group,30 to 49,30-49,66.66666666666667
Age Group,18 to 29,18-29,66.66666666666667
Age Group,70 or Older,70 or Older,100.0
Age Group,0 to 17,0-17,60.0
Zip Code,104,104,100.0
Zip Code,109,109,100.0
Zip Code,OOS,OOS,100.0
Zip Code,107,107,100.0
Zip Code,105,105,100.0
Zip Code,148,148,100.0
Zip Code,145,145,100.0
Zip Code,108,108,100.0
Zip Code,112,112,100.0
Zip Code,100,100,100.0
Zip Code,125,125,100.0
Zip Code,113,113,100.0
Zip Code,114,114,100.0
Zip Code,115,115,100.0
Zip Code,138,138,100.0
Zip Code,117,117,100.0
Zip Code,118,118,100.0
Zip Code,111,111,100.0
Zip Code,116,116,100.0
Zip Code,103,103,100.0
Zip Code,127,127,100.0
Zip Code,126,126,100.0
Zip Code,120,120,100.0
Zip Code,101,101,100.0
Zip Code,119,119,100.0
Zip Code,106,106,100.0
Zip Code,110,110,100.0
Zip Code,129,129,100.0
Zip Code,124,124,100.0
Zip Code,132,132,100.0
Zip Code,130,130,100.0
Zip Code,137,137,100.0
Zip Code,121,121,100.0
Zip Code,123,123,100.0
Zip Code,147,147,100.0
Zip Code,144,144,100.0
Zip Code,140,140,100.0
Zip Code,128,128,100.0
Zip Code,139,139,100.0
Zip Code,136,136,100.0
Zip Code,134,134,100.0
Zip Code,133,133,100.0
Zip Code,135,135,100.0
Zip Code,146,146,100.0
Zip Code,122,122,100.0
Zip Code,141,141,100.0
Zip Code,142,142,100.0
Zip Code,149,149,100.0
Zip Code,143,143,100.0
Zip Code,131,131,100.0
Gender,F,F,100.0
Gender,M,M,100.0
Gender,U,U,100.0
Race,Other Race,Other Race,100.0
Race,Black/African American,Black/African American,100.0
Race,White,White,100.0
Race,Multi-racial,Multi-racial,100.0
Ethnicity,Spanish/Hispanic,Spanish/Hispanic,100.0
Ethnicity,Not Span/Hispanic,Not Span/Hispanic,100.0
Ethnicity,Unknown,Unknown,100.0
Ethnicity,Multi-ethnic,Multi-ethnic,100.0
Type of Admission,Emergency,Emergency,100.0
Type of Admission,Elective,Elective,100.0
Type of Admission,Urgent,Urgent,100.0
Type of Admission,Newborn,Newborn,100.0
Type of Admission,Not Available,Not Available,100.0
Type of Admission,Trauma,Trauma,100.0
Patient Disposition,Home or Self Care,Home or Self Care,100.0
Patient Disposition,Left Against Medical Advice,Left Against Medical Advice,100.0
Patient Disposition,Home w/ Home Health Services,Home w/ Home Health Services,100.0
Patient Disposition,Skilled Nursing Home,Skilled Nursing Home,100.0
Patient Disposition,Expired,Expired,100.0
Patient Disposition,Short-term Hospital,Short-term Hospital,100.0
Patient Disposition,Inpatient Rehabilitation Facility,Inpatient Rehabilitation Facility,100.0
Patient Disposition,Hospice - Medical Facility,Hospice - Medical Facility,100.0
Patient Disposition,Facility w/ Custodial/Supportive Care,Facility w/ Custodial/Supportive Care,100.0
Patient Disposition,Medicaid Cert Nursing Facility,Medicaid Cert Nursing Facility,100.0
Patient Disposition,Hospice - Home,Hospice - Home,100.0
Patient Disposition,Psychiatric Hospital or Unit of Hosp,Psychiatric Hospital or Unit of Hosp,100.0
Patient Disposition,Medicare Cert Long Term Care Hospital,Medicare Cert Long Term Care Hospital,100.0
Patient Disposition,Cancer Center or Children's Hospital,Cancer Center or Childrens Hospital,100.0
Patient Disposition,Another Type Not Listed,Another Type Not Listed,100.0
Patient Disposition,Federal Health Care Facility,Federal Health Care Facility,100.0
Patient Disposition,Court/Law Enforcement,Court/Law Enforcement,100.0
Patient Disposition,Critical Access Hospital,Critical Access Hospital,100.0
Patient Disposition,Hosp Basd Medicare Approved Swing Bed,Hosp Basd Medicare Approved Swing Bed,100.0
CCSR Diagnosis Code,NEO074,NEO074,100.0
CCSR Diagnosis Code,CIR013,CIR013,100.0
CCSR Diagnosis Code,INF002,INF002,100.0
CCSR Diagnosis Code,BLD005,BLD005,100.0
CCSR Diagnosis Code,DIG013,DIG013,100.0
CCSR Diagnosis Code,CIR012,CIR012,100.0
CCSR Diagnosis Code,GEN004,GEN004,100.0
CCSR Diagnosis Code,PRG019,PRG019,100.0
CCSR Diagnosis Code,PRG024,PRG024,100.0
CCSR Diagnosis Code,PRG023,PRG023,100.0
CCSR Diagnosis Code,PRG016,PRG016,100.0
CCSR Diagnosis Code,MBD017,MBD017,100.0
CCSR Diagnosis Code,PRG022,PRG022,100.0
CCSR Diagnosis Code,CIR009,CIR009,100.0
CCSR Diagnosis Code,INJ010,INJ010,100.0
CCSR Diagnosis Code,PRG020,PRG020,100.0
CCSR Diagnosis Code,RSP009,RSP009,100.0
CCSR Diagnosis Code,NEO073,NEO073,100.0
CCSR Diagnosis Code,PRG029,PRG029,100.0
CCSR Diagnosis Code,FAC010,FAC010,100.0
CCSR Diagnosis Code,PNL001,PNL001,100.0
CCSR Diagnosis Code,DIG020,DIG020,100.0
CCSR Diagnosis Code,RSP012,RSP012,100.0
CCSR Diagnosis Code,END011,END011,100.0
CCSR Diagnosis Code,INF012,INF012,100.0
CCSR Diagnosis Code,MUS009,MUS009,100.0
CCSR Diagnosis Code,END003,END003,100.0
CCSR Diagnosis Code,CIR029,CIR029,100.0
CCSR Diagnosis Code,CIR017,CIR017,100.0
CCSR Diagnosis Code,MBD018,MBD018,100.0
CCSR Diagnosis Code,DIG017,DIG017,100.0
CCSR Diagnosis Code,CIR019,CIR019,100.0
CCSR Diagnosis Code,GEN006,GEN006,100.0
CCSR Diagnosis Code,DIG019,DIG019,100.0
CCSR Diagnosis Code,NVS009,NVS009,100.0
CCSR Diagnosis Code,MUS026,MUS026,100.0
CCSR Diagnosis Code,SYM013,SYM013,100.0
CCSR Diagnosis Code,SYM001,SYM001,100.0
CCSR Diagnosis Code,NVS005,NVS005,100.0
CCSR Diagnosis Code,PRG018,PRG018,100.0
CCSR Diagnosis Code,BLD003,BLD003,100.0
CCSR Diagnosis Code,BLD001,BLD001,100.0
CCSR Diagnosis Code,PRG028,PRG028,100.0
CCSR Diagnosis Code,NEO070,NEO070,100.0
CCSR Diagnosis Code,NVS020,NVS020,100.0
CCSR Diagnosis Code,DIG024,DIG024,100.0
CCSR Diagnosis Code,INJ031,INJ031,100.0
CCSR Diagnosis Code,SKN001,SKN001,100.0
CCSR Diagnosis Code,NEO033,NEO033,100.0
CCSR Diagnosis Code,BLD006,BLD006,100.0
CCSR Diagnosis Code,INF009,INF009,100.0
CCSR Diagnosis Code,EAR006,EAR006,100.0
CCSR Diagnosis Code,INJ034,INJ034,100.0
CCSR Diagnosis Code,MUS001,MUS001,100.0
CCSR Diagnosis Code,NVS012,NVS012,100.0
CCSR Diagnosis Code,SYM006,SYM006,100.0
CCSR Diagnosis Code,NVS006,NVS006,100.0
CCSR Diagnosis Code,CIR008,CIR008,100.0
CCSR Diagnosis Code,RSP008,RSP008,100.0
CCSR Diagnosis Code,DIG011,DIG011,100.0
CCSR Diagnosis Code,CIR031,CIR031,100.0
CCSR Diagnosis Code,PRG013,PRG013,100.0
CCSR Diagnosis Code,DIG022,DIG022,100.0
CCSR Diagnosis Code,RSP005,RSP005,100.0
CCSR Diagnosis Code,NVS019,NVS019,100.0
CCSR Diagnosis Code,NVS010,NVS010,100.0
CCSR Diagnosis Code,BLD007,BLD007,100.0
CCSR Diagnosis Code,MBD012,MBD012,100.0
CCSR Diagnosis Code,GEN002,GEN002,100.0
CCSR Diagnosis Code,CIR025,CIR025,100.0
CCSR Diagnosis Code,RSP003,RSP003,100.0
CCSR Diagnosis Code,DIG010,DIG010,100.0
CCSR Diagnosis Code,RSP016,RSP016,100.0
CCSR Diagnosis Code,NEO051,NEO051,100.0
CCSR Diagnosis Code,CIR003,CIR003,100.0
CCSR Diagnosis Code,MBD005,MBD005,100.0
CCSR Diagnosis Code,MBD001,MBD001,100.0
CCSR Diagnosis Code,MUS038,MUS038,100.0
CCSR Diagnosis Code,PNL014,PNL014,100.0
CCSR Diagnosis Code,RSP002,RSP002,100.0
CCSR Diagnosis Code,END009,END009,100.0
CCSR Diagnosis Code,NVS013,NVS013,100.0
CCSR Diagnosis Code,FAC006,FAC006,100.0
CCSR Diagnosis Code,INJ033,INJ033,100.0
CCSR Diagnosis Code,CIR016,CIR016,100.0
CCSR Diagnosis Code,DIG001,DIG001,100.0
CCSR Diagnosis Code,MUS028,MUS028,100.0
CCSR Diagnosis Code,CIR020,CIR020,100.0
CCSR Diagnosis Code,MUS006,MUS006,100.0
CCSR Diagnosis Code,SYM012,SYM012,100.0
CCSR Diagnosis Code,CIR001,CIR001,100.0
CCSR Diagnosis Code,NVS016,NVS016,100.0
CCSR Diagnosis Code,RSP006,RSP006,100.0
CCSR Diagnosis Code,PRG027,PRG027,100.0
CCSR Diagnosis Code,PNL009,PNL009,100.0
CCSR Diagnosis Code,EAR003,EAR003,100.0
CCSR Diagnosis Code,NEO048,NEO048,100.0
CCSR Diagnosis Code,INF008,INF008,100.0
CCSR Diagnosis Code,PRG011,PRG011,100.0
CCSR Diagnosis Code,MUS024,MUS024,100.0
CCSR Diagnosis Code,NVS002,NVS002,100.0
CCSR Diagnosis Code,RSP011,RSP011,100.0
CCSR Diagnosis Code,MUS022,MUS022,100.0
CCSR Diagnosis Code,CIR033,CIR033,100.0
CCSR Diagnosis Code,PNL007,PNL007,100.0
CCSR Diagnosis Code,NEO068,NEO068,100.0
CCSR Diagnosis Code,NVS017,NVS017,100.0
CCSR Diagnosis Code,END016,END016,100.0
CCSR Diagnosis Code,MBD020,MBD020,100.0
CCSR Diagnosis Code,MBD002,MBD002,100.0
CCSR Diagnosis Code,DIG004,DIG004,100.0
CCSR Diagnosis Code,RSP010,RSP010,100.0
CCSR Diagnosis Code,DIG009,DIG009,100.0
CCSR Diagnosis Code,INJ037,INJ037,100.0
CCSR Diagnosis Code,MUS011,MUS011,100.0
CCSR Diagnosis Code,PRG014,PRG014,100.0
CCSR Diagnosis Code,DIG012,DIG012,100.0
CCSR Diagnosis Code,DIG016,DIG016,100.0
CCSR Diagnosis Code,GEN003,GEN003,100.0
CCSR Diagnosis Code,NEO030,NEO030,100.0
CCSR Diagnosis Code,EYE008,EYE008,100.0
CCSR Diagnosis Code,PNL013,PNL013,100.0
CCSR Diagnosis Code,SYM011,SYM011,100.0
CCSR Diagnosis Code,INJ012,INJ012,100.0
CCSR Diagnosis Code,NEO017,NEO017,100.0
CCSR Diagnosis Code,INJ001,INJ001,100.0
CCSR Diagnosis Code,EYE003,EYE003,100.0
CCSR Diagnosis Code,INJ026,INJ026,100.0
CCSR Diagnosis Code,DIG025,DIG025,100.0
CCSR Diagnosis Code,GEN025,GEN025,100.0
CCSR Diagnosis Code,GEN018,GEN018,100.0
CCSR Diagnosis Code,INJ022,INJ022,100.0
CCSR Diagnosis Code,NVS015,NVS015,100.0
CCSR Diagnosis Code,INJ008,INJ008,100.0
CCSR Diagnosis Code,INJ002,INJ002,100.0
CCSR Diagnosis Code,CIR011,CIR011,100.0
CCSR Diagnosis Code,MBD003,MBD003,100.0
CCSR Diagnosis Code,NEO018,NEO018,100.0
CCSR Diagnosis Code,SYM010,SYM010,100.0
CCSR Diagnosis Code,DIG018,DIG018,100.0
CCSR Diagnosis Code,INJ006,INJ006,100.0
CCSR Diagnosis Code,INJ003,INJ003,100.0
CCSR Diagnosis Code,EAR001,EAR001,100.0
CCSR Diagnosis Code,RSP013,RSP013,100.0
CCSR Diagnosis Code,NEO013,NEO013,100.0
CCSR Diagnosis Code,NEO015,NEO015,100.0
CCSR Diagnosis Code,CIR005,CIR005,100.0
CCSR Diagnosis Code,SYM016,SYM016,100.0
CCSR Diagnosis Code,END013,END013,100.0
CCSR Diagnosis Code,INF001,INF001,100.0
CCSR Diagnosis Code,DIG021,DIG021,100.0
CCSR Diagnosis Code,DIG007,DIG007,100.0
CCSR Diagnosis Code,PRG026,PRG026,100.0
CCSR Diagnosis Code,SYM002,SYM002,100.0
CCSR Diagnosis Code,INJ004,INJ004,100.0
CCSR Diagnosis Code,GEN013,GEN013,100.0
CCSR Diagnosis Code,DIG002,DIG002,100.0
CCSR Diagnosis Code,CIR026,CIR026,100.0
CCSR Diagnosis Code,BLD004,BLD004,100.0
CCSR Diagnosis Code,INF006,INF006,100.0
CCSR Diagnosis Code,NVS011,NVS011,100.0
CCSR Diagnosis Code,CIR006,CIR006,100.0
CCSR Diagnosis Code,GEN026,GEN026,100.0
CCSR Diagnosis Code,INJ019,INJ019,100.0
CCSR Diagnosis Code,DIG008,DIG008,100.0
CCSR Diagnosis Code,MBD004,MBD004,100.0
CCSR Diagnosis Code,NEO043,NEO043,100.0
CCSR Diagnosis Code,NEO023,NEO023,100.0
CCSR Diagnosis Code,INJ056,INJ056,100.0
CCSR Diagnosis Code,INJ005,INJ005,100.0
CCSR Diagnosis Code,MUS025,MUS025,100.0
CCSR Diagnosis Code,MAL001,MAL001,100.0
CCSR Diagnosis Code,NVS001,NVS001,100.0
CCSR Diagnosis Code,DIG003,DIG003,100.0
CCSR Diagnosis Code,PRG003,PRG003,100.0
CCSR Diagnosis Code,MAL002,MAL002,100.0
CCSR Diagnosis Code,MUS010,MUS010,100.0
CCSR Diagnosis Code,INJ030,INJ030,100.0
CCSR Diagnosis Code,MBD025,MBD025,100.0
CCSR Diagnosis Code,INJ036,INJ036,100.0
CCSR Diagnosis Code,NEO064,NEO064,100.0
CCSR Diagnosis Code,MUS029,MUS029,100.0
CCSR Diagnosis Code,CIR018,CIR018,100.0
CCSR Diagnosis Code,END015,END015,100.0
CCSR Diagnosis Code,CIR028,CIR028,100.0
CCSR Diagnosis Code,MUS002,MUS002,100.0
CCSR Diagnosis Code,GEN005,GEN005,100.0
CCSR Diagnosis Code,SYM017,SYM017,100.0
CCSR Diagnosis Code,DIG015,DIG015,100.0
CCSR Diagnosis Code,MBD021,MBD021,100.0
CCSR Diagnosis Code,GEN016,GEN016,100.0
CCSR Diagnosis Code,NVS008,NVS008,100.0
CCSR Diagnosis Code,CIR022,CIR022,100.0
CCSR Diagnosis Code,INJ017,INJ017,100.0
CCSR Diagnosis Code,NEO035,NEO035,100.0
CCSR Diagnosis Code,SYM015,SYM015,100.0
CCSR Diagnosis Code,PRG017,PRG017,100.0
CCSR Diagnosis Code,NEO039,NEO039,100.0
CCSR Diagnosis Code,CIR036,CIR036,100.0
CCSR Diagnosis Code,CIR021,CIR021,100.0
CCSR Diagnosis Code,MBD007,MBD007,100.0
CCSR Diagnosis Code,END014,END014,100.0
CCSR Diagnosis Code,SYM003,SYM003,100.0
CCSR Diagnosis Code,SYM007,SYM007,100.0
CCSR Diagnosis Code,MUS016,MUS016,100.0
CCSR Diagnosis Code,PRG006,PRG006,100.0
CCSR Diagnosis Code,EAR002,EAR002,100.0
CCSR Diagnosis Code,SYM014,SYM014,100.0
CCSR Diagnosis Code,SKN003,SKN003,100.0
CCSR Diagnosis Code,MUS023,MUS023,100.0
CCSR Diagnosis Code,INJ035,INJ035,100.0
CCSR Diagnosis Code,INJ007,INJ007,100.0
CCSR Diagnosis Code,INF005,INF005,100.0
CCSR Diagnosis Code,CIR024,CIR024,100.0
CCSR Diagnosis Code,NEO014,NEO014,100.0
CCSR Diagnosis Code,CIR039,CIR039,100.0
CCSR Diagnosis Code,INJ011,INJ011,100.0
CCSR Diagnosis Code,INJ023,INJ023,100.0
CCSR Diagnosis Code,CIR014,CIR014,100.0
CCSR Diagnosis Code,PNL003,PNL003,100.0
CCSR Diagnosis Code,CIR023,CIR023,100.0
CCSR Diagnosis Code,NEO072,NEO072,100.0
CCSR Diagnosis Code,NEO045,NEO045,100.0
CCSR Diagnosis Code,GEN020,GEN020,100.0
CCSR Diagnosis Code,CIR004,CIR004,100.0
CCSR Diagnosis Code,PRG021,PRG021,100.0
CCSR Diagnosis Code,DIG005,DIG005,100.0
CCSR Diagnosis Code,GEN022,GEN022,100.0
CCSR Diagnosis Code,SKN002,SKN002,100.0
CCSR Diagnosis Code,INF003,INF003,100.0
CCSR Diagnosis Code,MUS013,MUS013,100.0
CCSR Diagnosis Code,INJ024,INJ024,100.0
CCSR Diagnosis Code,END007,END007,100.0
CCSR Diagnosis Code,CIR027,CIR027,100.0
CCSR Diagnosis Code,MUS003,MUS003,100.0
CCSR Diagnosis Code,INJ020,INJ020,100.0
CCSR Diagnosis Code,CIR010,CIR010,100.0
CCSR Diagnosis Code,NEO012,NEO012,100.0
CCSR Diagnosis Code,MBD010,MBD010,100.0
CCSR Diagnosis Code,NEO022,NEO022,100.0
CCSR Diagnosis Code,NEO065,NEO065,100.0
CCSR Diagnosis Code,NVS004,NVS004,100.0
CCSR Diagnosis Code,PNL004,PNL004,100.0
CCSR Diagnosis Code,SYM004,SYM004,100.0
CCSR Diagnosis Code,PRG012,PRG012,100.0
CCSR Diagnosis Code,RSP001,RSP001,100.0
CCSR Diagnosis Code,NEO002,NEO002,100.0
CCSR Diagnosis Code,INJ073,INJ073,100.0
CCSR Diagnosis Code,NEO059,NEO059,100.0
CCSR Diagnosis Code,END008,END008,100.0
CCSR Diagnosis Code,RSP007,RSP007,100.0
CCSR Diagnosis Code,CIR038,CIR038,100.0
CCSR Diagnosis Code,DIG014,DIG014,100.0
CCSR Diagnosis Code,NVS014,NVS014,100.0
CCSR Diagnosis Code,END001,END001,100.0
CCSR Diagnosis Code,FAC025,FAC025,100.0
CCSR Diagnosis Code,RSP004,RSP004,100.0
CCSR Diagnosis Code,MAL008,MAL008,100.0
CCSR Diagnosis Code,EYE006,EYE006,100.0
CCSR Diagnosis Code,NEO010,NEO010,100.0
CCSR Diagnosis Code,MUS014,MUS014,100.0
CCSR Diagnosis Code,BLD002,BLD002,100.0
CCSR Diagnosis Code,MBD022,MBD022,100.0
CCSR Diagnosis Code,CIR030,CIR030,100.0
CCSR Diagnosis Code,MUS030,MUS030,100.0
CCSR Diagnosis Code,NVS018,NVS018,100.0
CCSR Diagnosis Code,MBD014,MBD014,100.0
CCSR Diagnosis Code,INJ063,INJ063,100.0
CCSR Diagnosis Code,EYE010,EYE010,100.0
CCSR Diagnosis Code,MUS033,MUS033,100.0
CCSR Diagnosis Code,MBD009,MBD009,100.0
CCSR Diagnosis Code,NEO069,NEO069,100.0
CCSR Diagnosis Code,SYM005,SYM005,100.0
CCSR Diagnosis Code,NEO071,NEO071,100.0
CCSR Diagnosis Code,SKN007,SKN007,100.0
CCSR Diagnosis Code,BLD010,BLD010,100.0
CCSR Diagnosis Code,MAL007,MAL007,100.0
CCSR Diagnosis Code,RSP017,RSP017,100.0
CCSR Diagnosis Code,INF007,INF007,100.0
CCSR Diagnosis Code,MBD026,MBD026,100.0
CCSR Diagnosis Code,MAL005,MAL005,100.0
CCSR Diagnosis Code,MAL003,MAL003,100.0
CCSR Diagnosis Code,MUS007,MUS007,100.0
CCSR Diagnosis Code,MBD019,MBD019,100.0
CCSR Diagnosis Code,NEO044,NEO044,100.0
CCSR Diagnosis Code,INJ009,INJ009,100.0
CCSR Diagnosis Code,NVS007,NVS007,100.0
CCSR Diagnosis Code,PRG005,PRG005,100.0
CCSR Diagnosis Code,NEO058,NEO058,100.0
CCSR Diagnosis Code,PRG004,PRG004,100.0
CCSR Diagnosis Code,PNL012,PNL012,100.0
CCSR Diagnosis Code,FAC003,FAC003,100.0
CCSR Diagnosis Code,GEN007,GEN007,100.0
CCSR Diagnosis Code,MBD008,MBD008,100.0
CCSR Diagnosis Code,EYE012,EYE012,100.0
CCSR Diagnosis Code,GEN012,GEN012,100.0
CCSR Diagnosis Code,INF010,INF010,100.0
CCSR Diagnosis Code,RSP014,RSP014,100.0
CCSR Diagnosis Code,CIR035,CIR035,100.0
CCSR Diagnosis Code,PRG010,PRG010,100.0
CCSR Diagnosis Code,NEO061,NEO061,100.0
CCSR Diagnosis Code,SKN006,SKN006,100.0
CCSR Diagnosis Code,MAL006,MAL006,100.0
CCSR Diagnosis Code,INJ016,INJ016,100.0
CCSR Diagnosis Code,MAL010,MAL010,100.0
CCSR Diagnosis Code,PRG015,PRG015,100.0
CCSR Diagnosis Code,GEN009,GEN009,100.0
CCSR Diagnosis Code,INJ046,INJ046,100.0
CCSR Diagnosis Code,DIG023,DIG023,100.0
CCSR Diagnosis Code,EYE002,EYE002,100.0
CCSR Diagnosis Code,GEN017,GEN017,100.0
CCSR Diagnosis Code,NEO032,NEO032,100.0
CCSR Diagnosis Code,MUS037,MUS037,100.0
